user_id,degree_centrality,betweenness_centrality,name
100032240347982,0.0006705306843984781,2.5972949199578657e-09,Ka Ziya
100026006980832,0.0006603711285742588,3.8001157256655255e-12,Venture Harrison
100001622507027,0.0006298924611016006,8.06796962439853e-10,Ja Kobie
100032006747636,0.0006298924611016006,1.6290709021556404e-10,Bml Shod
100009035196846,0.0006146531273652716,1.9300740824063707e-10,Moneyman Chapo
100018463427286,0.0006095733494531619,1.4441656347644997e-10,Frank Lucas Jr.
100002436556276,0.0006044935715410522,2.0251064000301857e-13,Venture Harrison
100037625384206,0.0005790946819805038,3.4012056949608924e-10,Fast Moneyy
100028560892826,0.0005638553482441748,5.28756443671825e-09,Li Jasmine
100070372567965,0.000543536236595736,7.921365004135928e-14,Reginald Moore
100016508081485,0.000543536236595736,7.423992208001539e-11,Taniyah A'marie
100025728503159,0.0005232171249472973,7.285853440540753e-11,Jayy Tee
100036858483229,0.0005130575691230779,1.951803365367425e-10,Marquis Black Jr.
100007393869987,0.0005079777912109682,7.781792722629201e-10,Markiezia Atkins
100032338937813,0.00047749912373831017,1.0157357993893581e-10,Gurley J Bre
100015798854571,0.0004419406783535424,9.549146055570065e-11,Fbgm Dee
100004996180274,0.0004419406783535424,4.488911459831011e-10,Isaiah Datdeal
100040246867589,0.0004368609004414327,7.414418475826373e-10,Sevyn Back
100001331105937,0.00040130245505666496,1.8031436716060954e-10,Chad Butler
100045379236075,0.0003962226771445553,8.169671487124546e-11,Moonie PaperRoute
100025843530355,0.0003962226771445553,8.281036356385955e-10,Datdeal Martinez
100024431149019,0.00037590356549611654,2.023375583591413e-09,Renea Smith
100066998295542,0.0003505046759355681,2.6495170958043344e-10,Luhh Corey
100040341503277,0.00033526534219923906,3.151557029907156e-11,AL Pacino
100003835853130,0.0003301855642871294,3.154887131217892e-11,Li Robert YoungGunner
100001767732367,0.0003149462305508003,2.444941374461125e-10,Keke Hollis
100057179172274,0.00030986645263869064,4.640381966485492e-13,Asia Johnson
100011502011936,0.00027430800725392285,1.3892631642782607e-09,Tman Been AHunnid
100011236241803,0.0002641484514297035,2.7682503181538048e-11,Slime Belief
100025967739384,0.0002590686735175938,0.0,Morgan Martin
100002423177550,0.00024382933978126477,0.0,Tim Pinson
100010189578715,0.00023874956186915508,5.903268692157522e-11,Luh Õp
100012655779851,0.00022859000604493572,0.0,Tyler Stringer
100075856111849,0.00021843045022071635,0.0,Evan R Lucas
100074075681022,0.00020827089439649698,1.2476688616048547e-10,Blac Youngsta
100001109864480,0.00020319111648438732,1.2609265436017607e-10,Lameka Cook
100079902072837,0.00018287200483594858,1.3089101522977441e-11,Robert Chandler
100000916380858,0.00017271244901172921,1.9461706832337472e-10,Jabari Foxx
100012786788143,0.00016255289318750985,8.195152091516677e-12,Li Hawkins
100000621132675,0.00015747311527540016,1.388550246563801e-10,Breon Wyatt
100000485295385,0.00015747311527540016,9.718400663637882e-10,Dreke Powell
100008392579103,0.00015239333736329048,1.3441920320025554e-10,Playoff Peezy
100082364852749,0.0001473135594511808,3.003100169477115e-11,Robert Chandler
100007836788775,0.0001473135594511808,2.88972647175501e-10,Thomas Bailey
100092486420857,0.00012191466989063238,1.3514550853759544e-11,Macc Mal
100036970614344,0.00012191466989063238,2.8225646286918893e-10,Pooman Embry
100001210862642,0.0001168348919785227,1.4716731197274665e-09,Marcus Woods
100056208522872,0.0001168348919785227,5.379600674518839e-11,Bumpo Brazy
100053517573665,0.0001168348919785227,4.411341873549151e-11,Tae Thomas
100013161458260,0.0001168348919785227,0.0,Glenn King
100014259093463,0.00010159555824219366,4.322626451094588e-13,Kamarian Jaky Morris
100015678875180,9.651578033008398e-05,1.7739657483478634e-09,Kenny Harris
100000952542823,9.651578033008398e-05,4.755975695358097e-12,Domonique Williams
100011389981886,9.651578033008398e-05,3.0227163596189657e-12,Aladdin Lee
100000798926612,9.143600241797429e-05,6.441697949267167e-10,Kiara Holcombe
100001318168383,9.143600241797429e-05,7.006091632052165e-10,Toneke Davidson
100072866988186,5.587755703320651e-05,3.83761845037696e-12,Michael Scott
100010001408089,5.587755703320651e-05,8.341448151818287e-11,Taz Gotti
100074680591225,5.079777912109683e-05,0.0,Reuben Gillam
100086241594924,5.079777912109683e-05,4.152099796611714e-13,Robert Chandler
100076820221376,5.079777912109683e-05,0.0,Carlos Stewart
100024570993631,5.079777912109683e-05,3.35666809562056e-10,Frisco Dowdley
100031775960866,5.079777912109683e-05,1.7237360308688813e-11,Lameka Cook
100011796061171,5.079777912109683e-05,4.783209091217983e-12,Cmm Maree
100012101465967,4.5718001208987146e-05,1.0891418444400296e-10,Mrjohnson Too U Onme
100068310137372,4.063822329687746e-05,6.002760224257051e-12,Urian Woods
100017590305187,3.555844538476778e-05,6.916669276363592e-11,Offth Backend Pluto
100023625214659,3.555844538476778e-05,8.708091283812348e-12,Marcus Woods
100068500875595,3.555844538476778e-05,0.0,Lameka Cook
100007757436329,3.555844538476778e-05,0.0,Lameka Cook
100078392864213,3.555844538476778e-05,2.9145173148672606e-10,Jasmine Price
100000441902084,3.555844538476778e-05,4.0803805247479356e-13,Mel Man
100087935056378,3.0478667472658096e-05,0.0,Trudy Mustin
100004496177323,3.0478667472658096e-05,1.681495489657284e-10,Mizzdoingme Robinson
100005534419473,3.0478667472658096e-05,0.0,Michael Jordan
100000535413734,2.5398889560548415e-05,5.2947226052127756e-11,Bidziil Achak Joseph
1791801341,1.5239333736329048e-05,4.980622434932282e-12,Jamal M Jones
100000837305286,1.5239333736329048e-05,0.0,Byron Steele
100086463922754,1.5239333736329048e-05,2.908844865675459e-12,Hatxh Shiesty
100001919437508,1.5239333736329048e-05,3.218082239718202e-11,Skeet Bosshogg Allen
100078895102525,1.0159555824219365e-05,0.0,Jaye Henley
100009086148443,1.0159555824219365e-05,5.479408520104009e-11,Ernando Dorsey
100009175761616,1.0159555824219365e-05,3.576476052161074e-14,Reginald Gilder
100000554875512,1.0159555824219365e-05,0.0,Crossgang Cutt
100027798822447,1.0159555824219365e-05,0.0,Jessica Marie
100027492534128,1.0159555824219365e-05,6.907972081104321e-13,Carli Dunlap
100025038680055,5.079777912109683e-06,0.0,Jerrod Turner
1077577279,5.079777912109683e-06,0.0,Snir Lalum
100000526722636,5.079777912109683e-06,0.0,Marcello Hopson
100041023651356,5.079777912109683e-06,0.0,Li'trAp Vetto
100020148756443,5.079777912109683e-06,0.0,Aaron Elijah
1216167118,0.0,0.0,Tommy Bostany
100070618999828,0.0,0.0,BML SHOD
100001216849353,0.0,0.0,Roderick Gray
100025599030508,0.0,0.0,Courtney Hughley
100003120896944,0.0,0.0,Mike Arrington
100063912504414,0.0,0.0,Carlos Stewart
100086702344689,0.0,0.0,Sabrina Andrews
100079143423558,0.0,0.0,Pezzy
100075246026479,0.0,0.0,Eric Kaczmarek
100031380285954,0.0,0.0,Julio Acosta
100001119631925,0.0,0.0,Jermiera Fowler
100086598487770,0.0,0.0,Sabrina Andrews Bigs Slime
1012650083,0.0,0.0,Chris Kendricks
1825523921,0.0,0.0,YaLunda Marie
1660231299,0.0,0.0,Anthony Amp Jackson II
